datetime,open,high,low,close,volume,high_5_sma,high_5_mstd,vwma_5,boll,boll_ub,boll_lb,action
2022-12-01 08:00:00,17062.5,17132.9,17030.0,17096.9,42965.272,17180.62,51.76071869677472,17055.044550824397,16619.135000000002,17358.539765655252,15879.730234344754,1
2022-12-01 12:00:00,17096.9,17348.5,16887.1,16970.5,186470.492,17222.579999999998,84.17227572073332,17098.933569664165,16656.905,17386.519001697947,15927.290998302049,1
2022-12-01 16:00:00,16970.5,16991.7,16893.1,16945.4,49083.591,17171.26,130.20678937753766,17069.065740628568,16693.925,17401.8055188359,15986.044481164101,-1
2022-12-01 20:00:00,16945.5,16982.4,16851.2,16970.5,36309.276,17123.32,149.5053577635461,17042.337795771004,16735.615,17402.33254383935,16068.897456160654,-1
2022-12-02 00:00:00,16970.5,17038.0,16852.4,16893.9,50361.076,17098.7,151.84602398484375,17021.252589733587,16769.555,17392.369181885664,16146.740818114335,0
2022-12-02 04:00:00,16893.9,16967.2,16874.0,16947.1,26262.365,17065.56,160.3591063831589,17006.276240321775,16806.685,17373.70407245377,16239.665927546232,0
2022-12-02 08:00:00,16947.0,17042.2,16925.3,16987.1,41920.501,17004.3,33.86325442134015,16944.797935865674,16842.085,17356.36854364414,16327.801456355857,0
2022-12-02 12:00:00,16987.0,17096.3,16760.0,16928.9,142491.482,17025.219999999998,51.729797989211974,16937.170591336024,16865.735,17347.732480993654,16383.737519006345,0
2022-12-02 16:00:00,16928.9,16989.2,16894.0,16979.3,34314.667,17026.579999999998,50.394761632581684,16939.448972377664,16890.3,17340.252502756524,16440.347497243474,0
2022-12-02 20:00:00,16979.2,17088.4,16971.8,17083.0,39689.124,17036.66,57.75333756593603,16956.55340444529,16925.21,17314.244117838174,16536.175882161824,0
2022-12-03 00:00:00,17083.0,17160.0,17002.5,17012.3,35341.121,17075.22,63.82689088468648,16971.214840439286,16954.915,17263.316182843017,16646.513817156985,0
2022-12-03 04:00:00,17012.3,17024.7,16915.7,16954.7,33256.132,17071.719999999998,66.5135099059252,16968.486377430436,16980.989999999998,17167.92878423873,16794.051215761265,0
2022-12-03 08:00:00,16954.7,16978.0,16881.4,16938.5,35412.513,17048.06,75.95471018972614,16993.441335989555,16986.079999999998,17161.67621863817,16810.483781361825,0
2022-12-03 12:00:00,16938.6,16972.8,16912.0,16953.8,25135.471,17044.780000000002,79.40756890879688,16994.390573855795,16990.065,17158.429595290676,16821.70040470932,0
2022-12-03 16:00:00,16953.9,16975.0,16930.1,16945.3,18122.143,17022.1,80.02637065371003,16974.56837401127,16993.76,17154.21723352189,16833.302766478108,0
2022-12-03 20:00:00,16945.4,16949.0,16850.1,16879.5,37989.862,16979.9,27.567553391703076,16934.133575972348,16994.894999999997,17151.54918132415,16838.240818675844,-1
2022-12-04 00:00:00,16879.5,17046.0,16874.1,16951.8,38304.993,16984.16,36.43937430862941,16933.228747684425,16989.909999999996,17145.32020626249,16834.4997937375,0
2022-12-04 04:00:00,16951.9,17075.9,16951.8,16987.9,37125.211,17003.74,54.251064505727165,16950.417112016843,16981.64,17116.71383400053,16846.56616599947,0
2022-12-04 08:00:00,16987.9,17044.9,16892.0,16938.4,41377.136,17018.16,53.54879083606483,16952.948276915842,16971.370000000003,17083.87996868125,16858.860031318756,0
2022-12-04 12:00:00,16938.4,17061.6,16908.0,17022.2,52514.795,17035.48,49.98556791719579,16964.420762816568,16969.350000000002,17076.275463463415,16862.42453653659,0
2022-12-04 16:00:00,17022.2,17150.0,16965.1,17077.6,84837.954,17075.68,43.44556364008478,17008.43327693082,16968.385000000002,17070.713105415463,16866.05689458454,0
2022-12-04 20:00:00,17077.6,17206.2,17061.6,17099.5,37930.779,17107.72,68.139247134121,17033.189464643372,16974.835,17092.793124148593,16856.876875851405,1
2022-12-05 00:00:00,17099.5,17340.0,17068.0,17190.1,86288.459,17160.54,119.96202732533847,17083.951418703175,16987.07,17138.255325102473,16835.884674897527,1
2022-12-05 04:00:00,17190.1,17430.0,17185.2,17303.7,113444.676,17237.56,147.5967750325386,17165.06205898714,17003.73,17210.458727410747,16797.001272589252,1
2022-12-05 08:00:00,17303.7,17378.3,17270.1,17302.2,54258.229,17300.9,118.24263190578131,17210.312046796716,17024.145,17263.30401316692,16784.985986833082,1
2022-12-05 12:00:00,17302.2,17302.2,17010.0,17073.8,117815.961,17331.340000000004,84.44405248450754,17217.08195719771,17030.48,17267.750865423834,16793.209134576166,0
2022-12-05 16:00:00,17073.8,17124.6,16860.6,16919.5,107798.877,17315.019999999997,116.48271116353,17168.634906129086,17027.1,17268.856380202153,16785.343619797844,0
2022-12-05 20:00:00,16919.5,16981.1,16892.2,16958.3,40355.188,17243.239999999998,186.67459120085323,17141.604487624412,17028.57,17268.16008063121,16788.97991936879,-1
2022-12-06 00:00:00,16958.2,17094.6,16957.8,16995.4,53853.208,17176.159999999996,161.3269444327409,17073.566837088012,17029.375,17268.375523012037,16790.374476987963,-1
2022-12-06 04:00:00,16995.4,17013.6,16949.1,16993.6,33273.403,17103.22,125.56819661046207,17027.875324435146,17024.905,17263.02506237461,16786.784937625387,-1
2022-12-06 08:00:00,16993.7,17034.7,16899.9,16974.6,57639.535,17049.719999999998,58.86464983334814,16975.894936586217,17023.02,17262.154919856475,16783.885080143526,-1
2022-12-06 12:00:00,16974.6,17023.3,16920.0,16974.9,69024.422,17029.46,41.52966409691341,16978.286022705932,17024.03,17262.118299409725,16785.941700590272,0
2022-12-06 16:00:00,16974.9,17010.0,16901.6,16964.1,56413.953,17035.239999999998,34.53915169778343,16979.309516902074,17025.31,17261.73162960989,16788.888370390112,0
2022-12-06 20:00:00,16964.1,17100.0,16946.3,17078.6,51126.092,17036.32,36.86539027329719,16983.84845419522,17031.55,17266.60857276774,16796.49142723226,0
2022-12-07 00:00:00,17078.7,17130.0,17011.0,17017.4,42347.692,17059.6,52.407489922744155,16994.216152403555,17035.155000000002,17266.83116668651,16803.478833313497,0
2022-12-07 04:00:00,17017.4,17036.6,16719.1,16755.4,97331.109,17059.98,52.18823622237623,16950.301858584804,17028.95,17283.68003666426,16774.21996333574,0
2022-12-07 08:00:00,16755.4,16826.0,16655.0,16787.1,68360.933,17020.519999999997,118.85937909985122,16903.313115310953,17020.715,17295.78364425568,16745.64635574432,-1
2022-12-07 12:00:00,16787.2,16886.5,16754.6,16829.1,70617.018,16995.82,133.52008088674108,16876.749280014494,17012.775,17300.699228884918,16724.850771115085,0
2022-12-07 16:00:00,16829.1,16839.7,16768.5,16807.5,34665.52,16943.76,133.49083489139335,16841.93204634109,17006.23,17306.94009364682,16705.51990635318,-1
2022-12-07 20:00:00,16807.4,16856.8,16783.8,16828.0,24456.653,16889.12,85.48138393826191,16810.127533210183,16996.519999999997,17307.427456869187,16685.612543130806,-1
2022-12-08 00:00:00,16828.0,16880.0,16772.5,16825.6,38479.412,16857.8,25.770040745025014,16801.64528845512,16983.92,17301.349097595077,16666.49090240492,0
2022-12-08 04:00:00,16825.6,16837.7,16776.9,16816.7,28765.766,16860.140000000003,22.482059514205343,16818.757664770852,16969.78,17290.706570384835,16648.853429615163,0
2022-12-08 08:00:00,16816.8,16855.1,16710.4,16842.0,44048.422,16853.86,16.993616448543523,16812.63175089198,16952.375,17260.492884993157,16644.257115006843,0
2022-12-08 12:00:00,16842.0,16948.7,16792.8,16907.7,88430.3,16875.66,43.51164212024722,16841.55955322583,16932.575,17192.807607488037,16672.342392511964,0
2022-12-08 16:00:00,16907.7,17294.9,16901.0,17241.9,143901.415,16963.280000000002,190.12706803609316,16970.353856656337,16929.56,17172.590129386248,16686.529870613755,1
2022-12-08 20:00:00,17241.9,17289.0,17144.6,17216.0,58532.02,17045.08,229.28964651724135,17025.245148282662,16936.670000000002,17204.520689750883,16668.81931024912,1
2022-12-09 00:00:00,17216.0,17288.7,17179.1,17194.0,42568.695,17135.280000000002,215.61482323811222,17063.64504969645,16950.395,17241.650131240134,16659.139868759867,1
